Gene ID,Gene symbol,Description,Scientific name,Common name,RefSeq Transcript accessions,RefSeq Protein accessions,SPARCLE ID,Curation Status,RefseqSelect,Default sequence
123624306,COQ8B,coenzyme Q8B,Lemur catta,Ring-tailed lemur,XM_045531955.1,XP_045387911.1,,model,,
123624306,COQ8B,coenzyme Q8B,Lemur catta,Ring-tailed lemur,XM_045531956.1,XP_045387912.1,,model,,
123624306,COQ8B,coenzyme Q8B,Lemur catta,Ring-tailed lemur,XM_045531957.1,XP_045387913.1,,model,,
123624306,COQ8B,coenzyme Q8B,Lemur catta,Ring-tailed lemur,XM_045531958.1,XP_045387914.1,,model,,
123624306,COQ8B,coenzyme Q8B,Lemur catta,Ring-tailed lemur,XM_045531959.1,XP_045387915.1,,model,,
123624306,COQ8B,coenzyme Q8B,Lemur catta,Ring-tailed lemur,XM_045531960.1,XP_045387916.1,,model,,
123624306,COQ8B,coenzyme Q8B,Lemur catta,Ring-tailed lemur,XM_045531961.1,XP_045387917.1,,model,,
123783859,COQ8B,coenzyme Q8B,Ursus americanus,American black bear,XM_045784868.1,XP_045640824.1,,model,,default-seq
123783859,COQ8B,coenzyme Q8B,Ursus americanus,American black bear,XM_045784944.1,XP_045640900.1,,model,,
123783859,COQ8B,coenzyme Q8B,Ursus americanus,American black bear,XM_045784961.1,XP_045640917.1,,model,,
123783859,COQ8B,coenzyme Q8B,Ursus americanus,American black bear,XM_045784970.1,XP_045640926.1,,model,,
123823760,COQ8B,coenzyme Q8B,Phyllostomus hastatus,greater spear-nosed bat,XM_045846737.1,XP_045702693.1,,model,,default-seq
123823760,COQ8B,coenzyme Q8B,Phyllostomus hastatus,greater spear-nosed bat,XM_045846738.1,XP_045702694.1,,model,,
123823760,COQ8B,coenzyme Q8B,Phyllostomus hastatus,greater spear-nosed bat,XM_045846739.1,XP_045702695.1,,model,,
123823760,COQ8B,coenzyme Q8B,Phyllostomus hastatus,greater spear-nosed bat,XM_045846740.1,XP_045702696.1,,model,,
123823760,COQ8B,coenzyme Q8B,Phyllostomus hastatus,greater spear-nosed bat,XM_045846741.1,XP_045702697.1,,model,,
123823760,COQ8B,coenzyme Q8B,Phyllostomus hastatus,greater spear-nosed bat,XM_045846742.1,XP_045702698.1,,model,,
123855677,COQ8B,coenzyme Q8B,Mirounga angustirostris,Northern elephant seal,XM_045891566.3,XP_045747522.1,,model,,default-seq
123855677,COQ8B,coenzyme Q8B,Mirounga angustirostris,Northern elephant seal,XM_045891567.3,XP_045747523.1,,model,,
123855677,COQ8B,coenzyme Q8B,Mirounga angustirostris,Northern elephant seal,XM_054511418.2,XP_054367393.1,,model,,
123931211,COQ8B,coenzyme Q8B,Meles meles,Eurasian badger,XM_045988098.1,XP_045844054.1,,model,,default-seq
123931211,COQ8B,coenzyme Q8B,Meles meles,Eurasian badger,XM_045988099.1,XP_045844055.1,,model,,
123931211,COQ8B,coenzyme Q8B,Meles meles,Eurasian badger,XM_045988100.1,XP_045844056.1,,model,,
124089846,Coq8b,coenzyme Q8B,Marmota monax,woodchuck,XM_046440075.2,XP_046296031.1,,model,,default-seq
124089846,Coq8b,coenzyme Q8B,Marmota monax,woodchuck,XM_046440076.2,XP_046296032.1,,model,,
124089846,Coq8b,coenzyme Q8B,Marmota monax,woodchuck,XM_046440077.2,XP_046296033.1,,model,,
124089846,Coq8b,coenzyme Q8B,Marmota monax,woodchuck,XM_046440078.2,XP_046296034.1,,model,,
124089846,Coq8b,coenzyme Q8B,Marmota monax,woodchuck,XM_046440079.2,XP_046296035.1,,model,,
124249301,COQ8B,coenzyme Q8B,Equus quagga,plains zebra,XM_046680165.1,XP_046536121.1,,model,,default-seq
124249301,COQ8B,coenzyme Q8B,Equus quagga,plains zebra,XM_046680166.1,XP_046536122.1,,model,,
124249301,COQ8B,coenzyme Q8B,Equus quagga,plains zebra,XM_046680167.1,XP_046536123.1,,model,,
124249301,COQ8B,coenzyme Q8B,Equus quagga,plains zebra,XM_046680168.1,XP_046536124.1,,model,,
124249301,COQ8B,coenzyme Q8B,Equus quagga,plains zebra,XM_046680169.1,XP_046536125.1,,model,,
124249301,COQ8B,coenzyme Q8B,Equus quagga,plains zebra,XM_046680170.1,XP_046536126.1,,model,,
124511111,COQ8B,coenzyme Q8B,Lynx rufus,bobcat,XM_047078023.1,XP_046933979.1,,model,,default-seq
124511111,COQ8B,coenzyme Q8B,Lynx rufus,bobcat,XM_047078024.1,XP_046933980.1,,model,,
124511111,COQ8B,coenzyme Q8B,Lynx rufus,bobcat,XR_006961824.1,,,model,,
124966530,Coq8b,coenzyme Q8B,Sciurus carolinensis,gray squirrel,XM_047527866.1,XP_047383822.1,,model,,default-seq
125089593,COQ8B,coenzyme Q8B,Lutra lutra,Eurasian river otter,XM_047711888.1,XP_047567844.1,,model,,default-seq
125089593,COQ8B,coenzyme Q8B,Lutra lutra,Eurasian river otter,XM_047711887.1,XP_047567843.1,,model,,
125089593,COQ8B,coenzyme Q8B,Lutra lutra,Eurasian river otter,XM_047711889.1,XP_047567845.1,,model,,
125089593,COQ8B,coenzyme Q8B,Lutra lutra,Eurasian river otter,XM_047711890.1,XP_047567846.1,,model,,
125089593,COQ8B,coenzyme Q8B,Lutra lutra,Eurasian river otter,XM_047711891.1,XP_047567847.1,,model,,
125089593,COQ8B,coenzyme Q8B,Lutra lutra,Eurasian river otter,XM_047711892.1,XP_047567848.1,,model,,
125132492,COQ8B,coenzyme Q8B,Phacochoerus africanus,Common warthog,XM_047789796.1,XP_047645752.1,,model,,default-seq
125132492,COQ8B,coenzyme Q8B,Phacochoerus africanus,Common warthog,XM_047789798.1,XP_047645754.1,,model,,
125132492,COQ8B,coenzyme Q8B,Phacochoerus africanus,Common warthog,XM_047789799.1,XP_047645755.1,,model,,
125132492,COQ8B,coenzyme Q8B,Phacochoerus africanus,Common warthog,XM_047789800.1,XP_047645756.1,,model,,
125132492,COQ8B,coenzyme Q8B,Phacochoerus africanus,Common warthog,XM_047789801.1,XP_047645757.1,,model,,
125132492,COQ8B,coenzyme Q8B,Phacochoerus africanus,Common warthog,XM_047789802.1,XP_047645758.1,,model,,
125132492,COQ8B,coenzyme Q8B,Phacochoerus africanus,Common warthog,XM_047789803.1,XP_047645759.1,,model,,
125132492,COQ8B,coenzyme Q8B,Phacochoerus africanus,Common warthog,XM_047789804.1,XP_047645760.1,,model,,
125132492,COQ8B,coenzyme Q8B,Phacochoerus africanus,Common warthog,XM_047789805.1,XP_047645761.1,,model,,
125132492,COQ8B,coenzyme Q8B,Phacochoerus africanus,Common warthog,XM_047789806.1,XP_047645762.1,,model,,
125152897,COQ8B,coenzyme Q8B,Prionailurus viverrinus,fishing cat,XM_047835504.1,XP_047691460.1,,model,,default-seq
125152897,COQ8B,coenzyme Q8B,Prionailurus viverrinus,fishing cat,XM_047835505.1,XP_047691461.1,,model,,
125152897,COQ8B,coenzyme Q8B,Prionailurus viverrinus,fishing cat,XM_047835506.1,XP_047691462.1,,model,,
125152897,COQ8B,coenzyme Q8B,Prionailurus viverrinus,fishing cat,XM_047835507.1,XP_047691463.1,,model,,
125152897,COQ8B,coenzyme Q8B,Prionailurus viverrinus,fishing cat,XM_047835508.1,XP_047691464.1,,model,,
125152897,COQ8B,coenzyme Q8B,Prionailurus viverrinus,fishing cat,XR_007147353.1,,,model,,
125368273,Coq8b,coenzyme Q8B,Perognathus longimembris pacificus,Pacific pocket mouse,XM_048369133.1,XP_048225090.1,,model,,default-seq
125368273,Coq8b,coenzyme Q8B,Perognathus longimembris pacificus,Pacific pocket mouse,XM_048369134.1,XP_048225091.1,,model,,
125368273,Coq8b,coenzyme Q8B,Perognathus longimembris pacificus,Pacific pocket mouse,XM_048369136.1,XP_048225093.1,,model,,
125404541,Coq8b,coenzyme Q8B,Myodes glareolus,Bank vole,XM_048440498.1,XP_048296455.1,,model,,default-seq
125404541,Coq8b,coenzyme Q8B,Myodes glareolus,Bank vole,XM_048440507.1,XP_048296464.1,,model,,
125404541,Coq8b,coenzyme Q8B,Myodes glareolus,Bank vole,XM_048440516.1,XP_048296473.1,,model,,
125915795,COQ8B,coenzyme Q8B,Panthera uncia,snow leopard,XM_049621806.1,XP_049477763.1,,model,,default-seq
125915795,COQ8B,coenzyme Q8B,Panthera uncia,snow leopard,XM_049621807.1,XP_049477764.1,,model,,
125915795,COQ8B,coenzyme Q8B,Panthera uncia,snow leopard,XR_007455748.1,,,model,,
126028123,COQ8B,coenzyme Q8B,Suncus etruscus,white-toothed pygmy shrew,XM_049787170.1,XP_049643127.1,,model,,default-seq
126085193,COQ8B,coenzyme Q8B,Elephas maximus indicus,,XM_049900294.1,XP_049756251.1,,model,,default-seq
126085193,COQ8B,coenzyme Q8B,Elephas maximus indicus,,XM_049900295.1,XP_049756252.1,,model,,
126085193,COQ8B,coenzyme Q8B,Elephas maximus indicus,,XM_049900296.1,XP_049756253.1,,model,,
126085193,COQ8B,coenzyme Q8B,Elephas maximus indicus,,XM_049900297.1,XP_049756254.1,,model,,
126085193,COQ8B,coenzyme Q8B,Elephas maximus indicus,,XM_049900299.1,XP_049756256.1,,model,,
126492552,Coq8b,coenzyme Q8B,Alexandromys fortis,reed vole,XM_050129042.1,XP_049984999.1,,model,,default-seq
126492552,Coq8b,coenzyme Q8B,Alexandromys fortis,reed vole,XM_050129043.1,XP_049985000.1,,model,,
126492552,Coq8b,coenzyme Q8B,Alexandromys fortis,reed vole,XM_050129044.1,XP_049985001.1,,model,,
126492552,Coq8b,coenzyme Q8B,Alexandromys fortis,reed vole,XM_050129045.1,XP_049985002.1,,model,,
126492552,Coq8b,coenzyme Q8B,Alexandromys fortis,reed vole,XM_050129047.1,XP_049985004.1,,model,,
126941995,COQ8B,coenzyme Q8B,Macaca thibetana thibetana,,XM_050768980.1,XP_050624937.1,,model,,default-seq
126941995,COQ8B,coenzyme Q8B,Macaca thibetana thibetana,,XM_050768981.1,XP_050624938.1,,model,,
126941995,COQ8B,coenzyme Q8B,Macaca thibetana thibetana,,XM_050768982.1,XP_050624939.1,,model,,
126941995,COQ8B,coenzyme Q8B,Macaca thibetana thibetana,,XM_050768983.1,XP_050624940.1,,model,,
126941995,COQ8B,coenzyme Q8B,Macaca thibetana thibetana,,XM_050768984.1,XP_050624941.1,,model,,
126941995,COQ8B,coenzyme Q8B,Macaca thibetana thibetana,,XM_050768985.1,XP_050624942.1,,model,,
126941995,COQ8B,coenzyme Q8B,Macaca thibetana thibetana,,XM_050768986.1,XP_050624943.1,,model,,
127203786,Coq8b,coenzyme Q8B,Acomys russatus,golden spiny mouse,XM_051162655.1,XP_051018612.1,,model,,default-seq
127238376,Coq8b,coenzyme Q8B,Phodopus roborovskii,desert hamster,XM_051206964.1,XP_051062921.1,,model,,default-seq
127556191,COQ8B,coenzyme Q8B,Antechinus flavipes,yellow-footed antechinus,XM_051989198.1,XP_051845158.1,,model,,default-seq
127672925,Coq8b,coenzyme Q8B,Apodemus sylvaticus,European woodmouse,XM_052168365.1,XP_052024325.1,,model,,default-seq
127672925,Coq8b,coenzyme Q8B,Apodemus sylvaticus,European woodmouse,XM_052168372.1,XP_052024332.1,,model,,
128063016,COQ8B,coenzyme Q8B,Budorcas taxicolor,takin,XM_052655553.1,XP_052511513.1,,model,,default-seq
128063016,COQ8B,coenzyme Q8B,Budorcas taxicolor,takin,XM_052655554.1,XP_052511514.1,,model,,
128063016,COQ8B,coenzyme Q8B,Budorcas taxicolor,takin,XM_052655556.1,XP_052511516.1,,model,,
128063016,COQ8B,coenzyme Q8B,Budorcas taxicolor,takin,XM_052655557.1,XP_052511517.1,,model,,
128095599,Coq8b,coenzyme Q8B,Peromyscus californicus insignis,,XM_052714715.1,XP_052570675.1,,model,,default-seq
128095599,Coq8b,coenzyme Q8B,Peromyscus californicus insignis,,XM_052714716.1,XP_052570676.1,,model,,
128095599,Coq8b,coenzyme Q8B,Peromyscus californicus insignis,,XM_052714717.1,XP_052570677.1,,model,,
128095599,Coq8b,coenzyme Q8B,Peromyscus californicus insignis,,XM_052714718.1,XP_052570678.1,,model,,
128095599,Coq8b,coenzyme Q8B,Peromyscus californicus insignis,,XM_052714719.1,XP_052570679.1,,model,,
128596198,COQ8B,coenzyme Q8B,Nycticebus coucang,slow loris,XM_053605755.1,XP_053461730.1,,model,,default-seq
128596198,COQ8B,coenzyme Q8B,Nycticebus coucang,slow loris,XM_053605756.1,XP_053461731.1,,model,,
128596198,COQ8B,coenzyme Q8B,Nycticebus coucang,slow loris,XM_053605757.1,XP_053461732.1,,model,,
128596198,COQ8B,coenzyme Q8B,Nycticebus coucang,slow loris,XM_053605758.1,XP_053461733.1,,model,,
128596198,COQ8B,coenzyme Q8B,Nycticebus coucang,slow loris,XM_053605759.1,XP_053461734.1,,model,,
128596198,COQ8B,coenzyme Q8B,Nycticebus coucang,slow loris,XM_053605760.1,XP_053461735.1,,model,,
128596198,COQ8B,coenzyme Q8B,Nycticebus coucang,slow loris,XM_053605761.1,XP_053461736.1,,model,,
128596198,COQ8B,coenzyme Q8B,Nycticebus coucang,slow loris,XM_053605762.1,XP_053461737.1,,model,,
128596198,COQ8B,coenzyme Q8B,Nycticebus coucang,slow loris,XM_053605763.1,XP_053461738.1,,model,,
128596198,COQ8B,coenzyme Q8B,Nycticebus coucang,slow loris,XM_053605764.1,XP_053461739.1,,model,,
128596198,COQ8B,coenzyme Q8B,Nycticebus coucang,slow loris,XM_053605765.1,XP_053461740.1,,model,,
128596198,COQ8B,coenzyme Q8B,Nycticebus coucang,slow loris,XM_053605766.1,XP_053461741.1,,model,,
129019391,COQ8B,coenzyme Q8B,Pongo pygmaeus,Bornean orangutan,XM_054461822.2,XP_054317797.2,,model,,default-seq
129019391,COQ8B,coenzyme Q8B,Pongo pygmaeus,Bornean orangutan,XM_054461821.2,XP_054317796.1,,model,,
129019391,COQ8B,coenzyme Q8B,Pongo pygmaeus,Bornean orangutan,XM_054461823.2,XP_054317798.1,,model,,
129019391,COQ8B,coenzyme Q8B,Pongo pygmaeus,Bornean orangutan,XM_054461824.2,XP_054317799.1,,model,,
129019391,COQ8B,coenzyme Q8B,Pongo pygmaeus,Bornean orangutan,XM_054461827.2,XP_054317802.1,,model,,
129019391,COQ8B,coenzyme Q8B,Pongo pygmaeus,Bornean orangutan,XM_054461832.2,XP_054317807.1,,model,,
129019391,COQ8B,coenzyme Q8B,Pongo pygmaeus,Bornean orangutan,XM_063657754.1,XP_063513824.1,,model,,
129019391,COQ8B,coenzyme Q8B,Pongo pygmaeus,Bornean orangutan,XM_063657755.1,XP_063513825.1,,model,,
129076684,COQ8B,coenzyme Q8B,Pteronotus mesoamericanus,,XM_054580834.1,XP_054436809.1,,model,,default-seq
129466704,COQ8B,coenzyme Q8B,Symphalangus syndactylus,siamang,XM_063620984.1,XP_063477054.1,,model,,default-seq
129466704,COQ8B,coenzyme Q8B,Symphalangus syndactylus,siamang,XM_055250638.2,XP_055106613.2,,model,,
129466704,COQ8B,coenzyme Q8B,Symphalangus syndactylus,siamang,XM_055250644.2,XP_055106619.1,,model,,
129466704,COQ8B,coenzyme Q8B,Symphalangus syndactylus,siamang,XM_055250645.2,XP_055106620.1,,model,,
129466704,COQ8B,coenzyme Q8B,Symphalangus syndactylus,siamang,XM_063620985.1,XP_063477055.1,,model,,
129466704,COQ8B,coenzyme Q8B,Symphalangus syndactylus,siamang,XM_063620986.1,XP_063477056.1,,model,,
129466704,COQ8B,coenzyme Q8B,Symphalangus syndactylus,siamang,XM_063620987.1,XP_063477057.1,,model,,
129466704,COQ8B,coenzyme Q8B,Symphalangus syndactylus,siamang,XM_063620988.1,XP_063477058.1,,model,,
129466704,COQ8B,coenzyme Q8B,Symphalangus syndactylus,siamang,XM_063620989.1,XP_063477059.1,,model,,
129501043,COQ8B,coenzyme Q8B,Nyctereutes procyonoides,raccoon dog,XM_055312047.1,XP_055168022.1,,model,,default-seq
129501043,COQ8B,coenzyme Q8B,Nyctereutes procyonoides,raccoon dog,XM_055312048.1,XP_055168023.1,,model,,
129501043,COQ8B,coenzyme Q8B,Nyctereutes procyonoides,raccoon dog,XM_055312049.1,XP_055168024.1,,model,,
129546802,COQ8B,coenzyme Q8B,Moschus berezovskii,Chinese forest musk deer,XM_055412118.1,XP_055268093.1,,model,,default-seq
129546802,COQ8B,coenzyme Q8B,Moschus berezovskii,Chinese forest musk deer,XM_055412119.1,XP_055268094.1,,model,,
129546802,COQ8B,coenzyme Q8B,Moschus berezovskii,Chinese forest musk deer,XM_055412120.1,XP_055268095.1,,model,,
129546802,COQ8B,coenzyme Q8B,Moschus berezovskii,Chinese forest musk deer,XM_055412122.1,XP_055268097.1,,model,,
129546802,COQ8B,coenzyme Q8B,Moschus berezovskii,Chinese forest musk deer,XM_055412123.1,XP_055268098.1,,model,,
129546802,COQ8B,coenzyme Q8B,Moschus berezovskii,Chinese forest musk deer,XM_055412124.1,XP_055268099.1,,model,,
129632347,COQ8B,coenzyme Q8B,Bubalus kerabau,carabao,XM_055553860.1,XP_055409835.1,,model,,default-seq
129632347,COQ8B,coenzyme Q8B,Bubalus kerabau,carabao,XM_055553861.1,XP_055409836.1,,model,,
129632347,COQ8B,coenzyme Q8B,Bubalus kerabau,carabao,XM_055553862.1,XP_055409837.1,,model,,
129667289,Coq8b,coenzyme Q8B,Psammomys obesus,fat sand rat,XM_055594851.1,XP_055450826.1,,model,,default-seq
129667289,Coq8b,coenzyme Q8B,Psammomys obesus,fat sand rat,XM_055594850.1,XP_055450825.1,,model,,
129667289,Coq8b,coenzyme Q8B,Psammomys obesus,fat sand rat,XM_055594852.1,XP_055450827.1,,model,,
129667289,Coq8b,coenzyme Q8B,Psammomys obesus,fat sand rat,XM_055594853.1,XP_055450828.1,,model,,
130044338,COQ8B,coenzyme Q8B,Sorex fumeus,smoky shrew,XM_056137041.1,XP_055993016.1,,model,,default-seq
130044338,COQ8B,coenzyme Q8B,Sorex fumeus,smoky shrew,XM_056137042.1,XP_055993017.1,,model,,
130044338,COQ8B,coenzyme Q8B,Sorex fumeus,smoky shrew,XM_056137044.1,XP_055993019.1,,model,,
130839042,COQ8B,coenzyme Q8B,Hippopotamus amphibius kiboko,,XM_057712847.1,XP_057568830.1,,model,,default-seq
130839042,COQ8B,coenzyme Q8B,Hippopotamus amphibius kiboko,,XM_057712848.1,XP_057568831.1,,model,,
130839042,COQ8B,coenzyme Q8B,Hippopotamus amphibius kiboko,,XM_057712849.1,XP_057568832.1,,model,,
130839042,COQ8B,coenzyme Q8B,Hippopotamus amphibius kiboko,,XM_057712851.1,XP_057568834.1,,model,,
130839042,COQ8B,coenzyme Q8B,Hippopotamus amphibius kiboko,,XM_057712852.1,XP_057568835.1,,model,,
130869466,Coq8b,coenzyme Q8B,Chionomys nivalis,European snow vole,XM_057761665.1,XP_057617648.1,,model,,default-seq
130869466,Coq8b,coenzyme Q8B,Chionomys nivalis,European snow vole,XM_057761666.1,XP_057617649.1,,model,,
131396867,COQ8B,coenzyme Q8B,Diceros bicornis minor,,XM_058529360.1,XP_058385343.1,,model,,default-seq
131396867,COQ8B,coenzyme Q8B,Diceros bicornis minor,,XM_058529361.1,XP_058385344.1,,model,,
131396867,COQ8B,coenzyme Q8B,Diceros bicornis minor,,XM_058529362.1,XP_058385345.1,,model,,
131498887,COQ8B,coenzyme Q8B,Neofelis nebulosa,Clouded leopard,XM_058706364.1,XP_058562347.1,,model,,default-seq
131498887,COQ8B,coenzyme Q8B,Neofelis nebulosa,Clouded leopard,XM_058706365.1,XP_058562348.1,,model,,
131498887,COQ8B,coenzyme Q8B,Neofelis nebulosa,Clouded leopard,XM_058706366.1,XP_058562349.1,,model,,
131498887,COQ8B,coenzyme Q8B,Neofelis nebulosa,Clouded leopard,XM_058706367.1,XP_058562350.1,,model,,
131498887,COQ8B,coenzyme Q8B,Neofelis nebulosa,Clouded leopard,XM_058706368.1,XP_058562351.1,,model,,
131498887,COQ8B,coenzyme Q8B,Neofelis nebulosa,Clouded leopard,XM_058706369.1,XP_058562352.1,,model,,
131498887,COQ8B,coenzyme Q8B,Neofelis nebulosa,Clouded leopard,XM_058706371.1,XP_058562354.1,,model,,
131498887,COQ8B,coenzyme Q8B,Neofelis nebulosa,Clouded leopard,XR_009255626.1,,,model,,
131745226,COQ8B,coenzyme Q8B,Kogia breviceps,pygmy sperm whale,XM_067019674.1,XP_066875775.1,,model,,default-seq
131745226,COQ8B,coenzyme Q8B,Kogia breviceps,pygmy sperm whale,XM_059045553.2,XP_058901536.1,,model,,
131745226,COQ8B,coenzyme Q8B,Kogia breviceps,pygmy sperm whale,XM_067019675.1,XP_066875776.1,,model,,
131745226,COQ8B,coenzyme Q8B,Kogia breviceps,pygmy sperm whale,XM_067019676.1,XP_066875777.1,,model,,
131745226,COQ8B,coenzyme Q8B,Kogia breviceps,pygmy sperm whale,XM_067019677.1,XP_066875778.1,,model,,
131818591,COQ8B,coenzyme Q8B,Mustela lutreola,European mink,XM_059153208.1,XP_059009191.1,,model,,default-seq
131818591,COQ8B,coenzyme Q8B,Mustela lutreola,European mink,XM_059153209.1,XP_059009192.1,,model,,
131818591,COQ8B,coenzyme Q8B,Mustela lutreola,European mink,XM_059153210.1,XP_059009193.1,,model,,
131924305,Coq8b,coenzyme Q8B,Peromyscus eremicus,cactus mouse,XM_059279577.1,XP_059135560.1,,model,,default-seq
132004826,COQ8B,coenzyme Q8B,Mustela nigripes,black-footed ferret,XM_059381383.1,XP_059237366.1,,model,,default-seq
132004826,COQ8B,coenzyme Q8B,Mustela nigripes,black-footed ferret,XM_059381384.1,XP_059237367.1,,model,,
132004826,COQ8B,coenzyme Q8B,Mustela nigripes,black-footed ferret,XM_059381385.1,XP_059237368.1,,model,,
132216875,COQ8B,coenzyme Q8B,Myotis daubentonii,Daubenton's bat,XM_059666503.1,XP_059522486.1,,model,,default-seq
132353629,COQ8B,coenzyme Q8B,Balaenoptera ricei,Rice's whale,XM_059904968.1,XP_059760951.1,,model,,default-seq
132353629,COQ8B,coenzyme Q8B,Balaenoptera ricei,Rice's whale,XM_059904969.1,XP_059760952.1,,model,,
132353629,COQ8B,coenzyme Q8B,Balaenoptera ricei,Rice's whale,XM_059904970.1,XP_059760953.1,,model,,
132353629,COQ8B,coenzyme Q8B,Balaenoptera ricei,Rice's whale,XM_059904971.1,XP_059760954.1,,model,,
132417335,COQ8B,coenzyme Q8B,Delphinus delphis,saddleback dolphin,XM_060001044.1,XP_059857027.1,,model,,default-seq
132417335,COQ8B,coenzyme Q8B,Delphinus delphis,saddleback dolphin,XM_060001045.1,XP_059857028.1,,model,,
132417335,COQ8B,coenzyme Q8B,Delphinus delphis,saddleback dolphin,XM_060001046.1,XP_059857029.1,,model,,
132417335,COQ8B,coenzyme Q8B,Delphinus delphis,saddleback dolphin,XM_060001047.1,XP_059857030.1,,model,,
132417335,COQ8B,coenzyme Q8B,Delphinus delphis,saddleback dolphin,XM_060001048.1,XP_059857031.1,,model,,
132417335,COQ8B,coenzyme Q8B,Delphinus delphis,saddleback dolphin,XM_060001049.1,XP_059857032.1,,model,,
132479929,COQ8B,coenzyme Q8B,Mesoplodon densirostris,Blainville's beaked whale,XM_060083655.1,XP_059939638.1,,model,,default-seq
132479929,COQ8B,coenzyme Q8B,Mesoplodon densirostris,Blainville's beaked whale,XM_060083656.1,XP_059939639.1,,model,,
132479929,COQ8B,coenzyme Q8B,Mesoplodon densirostris,Blainville's beaked whale,XM_060083657.1,XP_059939640.1,,model,,
132479929,COQ8B,coenzyme Q8B,Mesoplodon densirostris,Blainville's beaked whale,XM_060083658.1,XP_059939641.1,,model,,
132479929,COQ8B,coenzyme Q8B,Mesoplodon densirostris,Blainville's beaked whale,XM_060083659.1,XP_059939642.1,,model,,
132479929,COQ8B,coenzyme Q8B,Mesoplodon densirostris,Blainville's beaked whale,XM_060083660.1,XP_059939643.1,,model,,
132509213,COQ8B,coenzyme Q8B,Lagenorhynchus albirostris,white-beaked dolphin,XM_060129914.1,XP_059985897.1,,model,,default-seq
132509213,COQ8B,coenzyme Q8B,Lagenorhynchus albirostris,white-beaked dolphin,XM_060129915.1,XP_059985898.1,,model,,
132509213,COQ8B,coenzyme Q8B,Lagenorhynchus albirostris,white-beaked dolphin,XM_060129916.1,XP_059985899.1,,model,,
132509213,COQ8B,coenzyme Q8B,Lagenorhynchus albirostris,white-beaked dolphin,XM_060129917.1,XP_059985900.1,,model,,
132509213,COQ8B,coenzyme Q8B,Lagenorhynchus albirostris,white-beaked dolphin,XM_060129919.1,XP_059985902.1,,model,,
132509213,COQ8B,coenzyme Q8B,Lagenorhynchus albirostris,white-beaked dolphin,XM_060129920.1,XP_059985903.1,,model,,
132509213,COQ8B,coenzyme Q8B,Lagenorhynchus albirostris,white-beaked dolphin,XM_060129921.1,XP_059985904.1,,model,,
132509213,COQ8B,coenzyme Q8B,Lagenorhynchus albirostris,white-beaked dolphin,XM_060129922.1,XP_059985905.1,,model,,
132509213,COQ8B,coenzyme Q8B,Lagenorhynchus albirostris,white-beaked dolphin,XM_060129923.1,XP_059985906.1,,model,,
132689910,COQ8B,coenzyme Q8B,Panthera onca,jaguar,XM_060649794.1,XP_060505777.1,,model,,default-seq
133054379,COQ8B,coenzyme Q8B,Dama dama,fallow deer,XM_061139337.1,XP_060995320.1,,model,,default-seq
133054379,COQ8B,coenzyme Q8B,Dama dama,fallow deer,XM_061139338.1,XP_060995321.1,,model,,
133054379,COQ8B,coenzyme Q8B,Dama dama,fallow deer,XM_061139339.1,XP_060995322.1,,model,,
133054379,COQ8B,coenzyme Q8B,Dama dama,fallow deer,XR_009692398.1,,,model,,
133078327,COQ8B,coenzyme Q8B,Eubalaena glacialis,North Atlantic right whale,XM_061173334.1,XP_061029317.1,,model,,default-seq
133078327,COQ8B,coenzyme Q8B,Eubalaena glacialis,North Atlantic right whale,XM_061173335.1,XP_061029318.1,,model,,
133078327,COQ8B,coenzyme Q8B,Eubalaena glacialis,North Atlantic right whale,XM_061173336.1,XP_061029319.1,,model,,
133078327,COQ8B,coenzyme Q8B,Eubalaena glacialis,North Atlantic right whale,XM_061173337.1,XP_061029320.1,,model,,
133078327,COQ8B,coenzyme Q8B,Eubalaena glacialis,North Atlantic right whale,XM_061173338.1,XP_061029321.1,,model,,
133078327,COQ8B,coenzyme Q8B,Eubalaena glacialis,North Atlantic right whale,XM_061173339.1,XP_061029322.1,,model,,
133230617,COQ8B,coenzyme Q8B,Bos javanicus,banteng,XM_061388329.1,XP_061244313.1,,model,,default-seq
133230617,COQ8B,coenzyme Q8B,Bos javanicus,banteng,XM_061388330.1,XP_061244314.1,,model,,
133230617,COQ8B,coenzyme Q8B,Bos javanicus,banteng,XM_061388331.1,XP_061244315.1,,model,,
133230617,COQ8B,coenzyme Q8B,Bos javanicus,banteng,XM_061388332.1,XP_061244316.1,,model,,
133747512,COQ8B,coenzyme Q8B,Lepus europaeus,European hare,XM_062175805.1,XP_062031789.1,,model,,default-seq
133747512,COQ8B,coenzyme Q8B,Lepus europaeus,European hare,XM_062175806.1,XP_062031790.1,,model,,
133747512,COQ8B,coenzyme Q8B,Lepus europaeus,European hare,XM_062175807.1,XP_062031791.1,,model,,
134388272,COQ8B,coenzyme Q8B,Cynocephalus volans,Philippine flying lemur,XM_063111184.1,XP_062967254.1,,model,,default-seq
134388272,COQ8B,coenzyme Q8B,Cynocephalus volans,Philippine flying lemur,XM_063111185.1,XP_062967255.1,,model,,
134388272,COQ8B,coenzyme Q8B,Cynocephalus volans,Philippine flying lemur,XM_063111186.1,XP_062967256.1,,model,,
134388272,COQ8B,coenzyme Q8B,Cynocephalus volans,Philippine flying lemur,XM_063111187.1,XP_062967257.1,,model,,
